player_id,player,role,age,bat_hand,bowl_type,is_spinner,is_pacer,is_overseas,injury_risk,is_pp_bowler,is_death_bowler,is_pp_batter,is_death_hitter
1726,Chris Archer 1726,BAT,24,R,,0,0,1,0.369,0,0,0,0
1727,Jamie Curran 1727,BAT,28,L,,0,0,0,0.367,0,0,1,1
1728,Joe Potts 1728,AR,20,R,PACE,0,1,0,0.298,1,0,0,0
1729,Rinku Bawa,BAT,26,R,,0,0,0,0.43,0,0,0,0
1730,Jack Rashid 1730,BOWL,26,R,PACE,0,1,1,0.597,1,1,0,0
1731,Pat Labuschagne,WK,35,R,,0,0,0,0.658,0,0,1,1
1732,Trent Bracewell,BAT,20,L,,0,0,0,0.277,0,0,1,1
1733,Andile Maharaj,BOWL,35,R,PACE,0,1,1,0.752,1,1,0,0
1734,Yasir Masood,BAT,26,R,,0,0,0,0.505,0,0,0,0
1735,Dimuth Udana,AR,31,L,SPIN,1,0,0,0.538,0,0,0,0
1736,Roston Seales,BOWL,29,L,PACE,0,1,0,0.606,0,0,0,0
1737,Chris Buttler 1737,AR,24,R,SPIN,1,0,0,0.282,0,0,0,0
1738,James Crawley 1738,BAT,37,R,,0,0,0,0.621,0,0,0,0
1739,Jos Broad 1739,BOWL,22,R,SPIN,1,0,0,0.336,1,1,0,0
1740,Rehan Rashid 1740,AR,18,R,PACE,0,1,0,0.379,1,1,1,0
1741,Sanju Sundar,BAT,33,R,,0,0,0,0.483,0,0,0,0
1742,Joe Curran 1742,BAT,31,R,,0,0,0,0.479,0,0,1,1
1743,Mitchell Conway,BAT,36,L,,0,0,0,0.492,0,0,1,0
1744,Colin Southee,WK,27,R,,0,0,0,0.394,0,0,1,1
1745,Rassie Maharaj,BOWL,18,R,PACE,0,1,0,0.34,0,0,0,0
1746,Usman Butt,BOWL,18,R,PACE,0,1,0,0.421,1,1,0,0
1747,Suranga Theekshana,BOWL,27,R,PACE,0,1,0,0.563,0,0,0,0
1748,Akeal Russell,BOWL,23,R,SPIN,1,0,0,0.263,1,1,0,0
1749,Ben Bethell 1749,BOWL,37,L,PACE,0,1,0,0.881,1,1,0,0
1750,Sam Carse 1750,BOWL,20,R,SPIN,1,0,0,0.424,1,1,0,0
1751,Jofra Wood 1751,BOWL,36,R,SPIN,1,0,0,0.606,0,0,0,0
1752,Jos Anderson 1752,BAT,22,R,,0,0,1,0.133,0,0,0,0
1753,Prithvi Gaikwad,AR,20,R,SPIN,1,0,1,0.195,0,0,0,0
1754,Jack Anderson 1754,AR,23,R,PACE,0,1,1,0.343,1,1,0,1
1755,Jake Warner,BAT,21,L,,0,0,0,0.34,0,0,1,0
1756,Adam Blundell,BOWL,26,R,PACE,0,1,0,0.411,0,0,0,0
1757,Andile Elgar,BAT,24,R,,0,0,0,0.415,0,0,1,1
1758,Mohammad Khushdil,WK,29,L,,0,0,0,0.284,0,0,0,0
1759,Dinesh Asalanka,AR,29,R,SPIN,1,0,0,0.416,1,1,0,0
1760,Dwayne Thomas,AR,18,L,PACE,0,1,0,0.311,1,0,1,0
1761,Jonny Overton 1761,BAT,20,R,,0,0,0,0.348,0,0,1,0
1762,Dom Crawley 1762,BAT,21,R,,0,0,0,0.183,0,0,0,0
1763,Jamie Curran 1763,BAT,22,L,,0,0,0,0.396,0,0,0,0
1764,Jamie Ali 1764,BAT,19,R,,0,0,0,0.167,0,0,1,1
1765,Virat Pandya,BAT,24,R,,0,0,0,0.413,0,0,1,1
1766,Tom Archer 1766,BAT,29,R,,0,0,1,0.592,0,0,0,0
1767,David Khawaja,WK,24,R,,0,0,0,0.398,0,0,1,0
1768,Devon Young,BAT,24,R,,0,0,0,0.277,0,0,0,0
1769,Andile Markram,BAT,27,R,,0,0,0,0.471,0,0,1,0
1770,Usman Azam,AR,29,R,PACE,0,1,0,0.489,0,0,0,0
1771,Dinesh Mendis,BOWL,24,R,PACE,0,1,0,0.641,1,1,0,0
1772,Rovman Pollard,AR,22,R,PACE,0,1,0,0.465,1,1,0,0
1773,Tom Curran 1773,BOWL,26,R,SPIN,1,0,1,0.308,0,0,0,0
1774,Tom Ali 1774,AR,18,R,PACE,0,1,0,0.454,1,1,0,0
1775,Mark Wood 1775,BOWL,28,R,PACE,0,1,0,0.508,0,0,0,0
1776,Matt Ali 1776,BOWL,37,R,PACE,0,1,0,0.56,0,0,0,0
1777,KL Samson,BOWL,26,R,PACE,0,1,1,0.427,0,0,0,0
1778,Jofra Ali 1778,BOWL,20,R,PACE,0,1,0,0.635,1,1,0,0
1779,Lance Warner,BAT,32,R,,0,0,1,0.562,0,0,0,0
1780,Will Taylor,BOWL,20,R,SPIN,1,0,0,0.322,1,1,0,0
1781,Wiaan Klaasen,BAT,22,R,,0,0,0,0.302,0,0,1,1
1782,Asif Rizwan,AR,21,L,PACE,0,1,1,0.384,1,0,1,1
1783,Kasun Chameera,BAT,36,L,,0,0,0,0.526,0,0,0,0
1784,Jayden Seales,BAT,38,R,,0,0,0,0.562,0,0,0,0
1785,Jason Salt 1785,BAT,29,L,,0,0,1,0.427,0,0,1,1
1786,Ollie Sibley 1786,AR,30,L,SPIN,1,0,0,0.455,0,0,0,0
1787,Jason Archer 1787,BAT,31,R,,0,0,0,0.69,0,0,1,0
1788,Harry Woakes 1788,BOWL,30,L,SPIN,1,0,1,0.485,1,1,0,0
1789,Yuzvendra Sundar,AR,29,R,PACE,0,1,1,0.635,1,1,0,0
1790,Jos Wood 1790,BAT,38,R,,0,0,1,0.545,0,0,1,1
1791,Steve Warner,AR,33,R,PACE,0,1,1,0.529,0,0,0,0
1792,Tim Kuggeleijn,BAT,19,R,,0,0,0,0.371,0,0,0,0
1793,Dale du Plessis,BAT,26,R,,0,0,1,0.297,0,0,1,1
1794,Tayyab Ahmed,BOWL,38,L,PACE,0,1,0,0.856,0,1,0,0
1795,Angelo Mendis,AR,26,R,PACE,0,1,0,0.455,0,0,0,0
1796,Obed Narine,BAT,22,R,,0,0,0,0.252,0,0,1,1
1797,Adil Buttler 1797,BOWL,36,R,PACE,0,1,1,0.684,1,1,0,0
1798,James Crawley 1798,BAT,31,R,,0,0,0,0.683,0,0,1,1
1799,Zak Wood 1799,BOWL,29,L,PACE,0,1,1,0.478,0,0,0,0
1800,Jack Carse 1800,BOWL,26,L,PACE,0,1,0,0.479,1,1,0,0
1801,Arshdeep Siraj,BOWL,20,R,SPIN,1,0,0,0.272,0,0,0,0
1802,Zak Curran 1802,BOWL,26,R,PACE,0,1,0,0.465,1,1,0,0
1803,Nathan Hazlewood,BAT,27,R,,0,0,0,0.396,0,0,0,0
1804,Will Tickner,BOWL,37,R,SPIN,1,0,0,0.664,1,1,0,0
1805,Faf Shamsi,BOWL,24,L,SPIN,1,0,0,0.315,1,1,0,0
1806,Fakhar Abbasi,BOWL,21,L,SPIN,1,0,0,0.141,0,0,0,0
1807,Dilshan Fernando,BAT,26,R,,0,0,0,0.319,0,0,1,1
1808,Nicholas Pollard,BOWL,38,R,PACE,0,1,0,0.642,0,0,0,0
1809,Matt Curran 1809,BOWL,28,R,PACE,0,1,0,0.428,0,0,0,0
1810,Joe Bethell 1810,BAT,25,R,,0,0,0,0.254,0,0,1,0
1811,Harry Potts 1811,BAT,32,R,,0,0,0,0.527,0,0,1,1
1812,Jonny Ali 1812,BOWL,31,R,PACE,0,1,0,0.668,1,1,0,0
1813,Hardik Rahul,BOWL,24,R,PACE,0,1,0,0.53,1,0,0,0
1814,Matt Crawley 1814,BAT,38,L,,0,0,0,0.692,0,0,0,0
1815,Scott Smith,AR,30,R,PACE,0,1,0,0.482,0,0,0,0
1816,Doug Latham,BOWL,19,R,SPIN,1,0,0,0.359,0,0,0,0
1817,Anrich Steyn,AR,26,R,PACE,0,1,0,0.331,0,0,0,0
1818,Yasir Ayub,BOWL,37,R,PACE,0,1,0,0.749,0,0,0,0
1819,Lahiru Gunathilaka,BOWL,26,R,PACE,0,1,0,0.43,0,0,0,0
1820,Jason Hetmyer,BOWL,29,R,SPIN,1,0,0,0.474,1,0,0,0
1821,Sam Stokes 1821,AR,30,R,SPIN,1,0,1,0.446,0,0,0,0
1822,Stuart Roy 1822,BOWL,32,R,PACE,0,1,0,0.657,1,1,0,0
1823,Ben Curran 1823,BOWL,36,R,SPIN,1,0,0,0.522,0,0,0,0
1824,Liam Brook 1824,BOWL,21,R,SPIN,1,0,1,0.407,0,1,0,0
1825,Rohit Shaw,BOWL,28,R,PACE,0,1,0,0.618,0,1,0,0
1826,Craig Pope 1826,BAT,29,R,,0,0,0,0.292,0,0,0,0
1827,Adam Abbott,BOWL,21,R,SPIN,1,0,1,0.289,1,0,0,0
1828,Daryl Sears,BOWL,32,R,SPIN,1,0,0,0.372,0,0,0,0
1829,Reeza Coetzee,AR,20,L,PACE,0,1,1,0.529,1,0,1,0
1830,Babar Ahmed,BOWL,27,L,PACE,0,1,0,0.464,0,0,0,0
1831,Dinesh de Silva,BOWL,24,R,PACE,0,1,0,0.481,0,0,0,0
1832,Kemar McCoy,WK,21,R,,0,0,0,0.291,0,0,0,0
1833,Craig Crawley 1833,BOWL,35,R,SPIN,1,0,0,0.677,1,1,0,0
1834,Chris Curran 1834,BAT,23,L,,0,0,1,0.383,0,0,0,0
1835,Jack Bairstow 1835,BAT,23,R,,0,0,0,0.427,0,0,1,1
1836,Jos Woakes 1836,BAT,35,L,,0,0,0,0.526,0,0,1,0
1837,Rishabh Jadeja,BAT,36,R,,0,0,0,0.39,0,0,0,0
1838,Tom Crawley 1838,BOWL,18,R,SPIN,1,0,0,0.115,1,1,0,0
1839,Peter Cummins,AR,23,R,PACE,0,1,0,0.378,0,0,0,0
1840,Ben Henry,BOWL,32,R,PACE,0,1,1,0.334,0,0,0,0
1841,Temba Klaasen,BAT,34,L,,0,0,0,0.534,0,0,0,0
1842,Danish Rizwan,BOWL,38,R,SPIN,1,0,1,0.551,1,0,0,0
1843,Niroshan Lakmal,BAT,29,R,,0,0,0,0.455,0,0,0,1
1844,Rahkeem Shepherd,WK,18,R,,0,0,0,0.191,0,0,0,0
1845,Stuart Broad 1845,BAT,36,R,,0,0,0,0.54,0,0,0,0
1846,Rehan Rashid 1846,BOWL,21,R,PACE,0,1,0,0.585,1,1,0,0
1847,Liam Lawrence 1847,BAT,20,R,,0,0,0,0.286,0,0,1,1
1848,Moeen Anderson 1848,BOWL,32,R,PACE,0,1,0,0.559,1,1,0,0
1849,Rishabh Bumrah,BOWL,30,R,PACE,0,1,1,0.516,0,0,0,0
1850,Jonny Ali 1850,BOWL,19,L,SPIN,1,0,1,0.18,0,0,0,0
1851,Mitchell Tye,BAT,21,R,,0,0,1,0.231,0,0,0,0
1852,Adam Ferguson,AR,30,L,SPIN,1,0,1,0.45,1,1,0,0
1853,Reeza Klaasen,BOWL,23,L,SPIN,1,0,1,0.34,0,0,0,0
1854,Usama Rizwan,BOWL,32,R,SPIN,1,0,0,0.588,1,1,0,0
1855,Sachith Theekshana,AR,26,R,PACE,0,1,0,0.448,0,0,0,0
1856,Rovman Hosein,WK,30,L,,0,0,1,0.438,0,0,1,1
1857,Ben Potts 1857,BAT,27,R,,0,0,1,0.37,0,0,1,0
1858,Harry Crawley 1858,BAT,25,R,,0,0,1,0.384,0,0,1,1
1859,Harry Buttler 1859,BAT,25,R,,0,0,1,0.304,0,0,1,0
1860,Adil Woakes 1860,BAT,32,R,,0,0,0,0.518,0,0,0,0
1861,Arshdeep Kohli,BOWL,28,R,PACE,0,1,1,0.541,0,1,0,0
1862,James Brook 1862,WK,30,L,,0,0,1,0.384,0,0,0,0
1863,Sean Zampa,WK,30,R,,0,0,0,0.433,0,0,0,0
1864,Blair Duffy,BOWL,22,L,PACE,0,1,1,0.456,1,1,0,0
1865,Lizaad Ngidi,BOWL,37,R,PACE,0,1,0,0.696,0,0,0,0
1866,Yasir Azam,AR,29,R,SPIN,1,0,1,0.384,0,0,0,0
1867,Pathum Dickwella,AR,33,R,SPIN,1,0,0,0.516,1,1,0,0
1868,Darren Holder,BAT,36,R,,0,0,1,0.716,0,0,1,1
1869,Matt Carse 1869,BOWL,37,R,SPIN,1,0,0,0.809,0,0,0,0
1870,Jamie Crawley 1870,AR,32,R,SPIN,1,0,0,0.673,1,1,1,1
1871,Zak Ali 1871,BAT,34,R,,0,0,0,0.446,0,0,0,0
1872,Mark Curran 1872,BOWL,27,R,PACE,0,1,0,0.536,1,1,0,0
1873,Sanju Sharma,WK,33,R,,0,0,0,0.48,0,0,1,0
1874,Jason Overton 1874,WK,24,R,,0,0,1,0.386,0,0,1,0
1875,Josh Zampa,AR,32,R,PACE,0,1,0,0.493,0,0,0,0
1876,Daryl Duffy,AR,19,R,PACE,0,1,1,0.353,0,0,0,0
1877,Heinrich Elgar,BAT,37,R,,0,0,0,0.504,0,0,0,0
1878,Shoaib Zaman,BAT,23,R,,0,0,0,0.283,0,0,0,0
1879,Dasun Embuldeniya,BOWL,31,R,PACE,0,1,1,0.604,1,0,0,0
1880,Jayden Hetmyer,BOWL,18,R,SPIN,1,0,0,0.144,1,1,0,0
1881,Matt Crawley 1881,BOWL,21,R,SPIN,1,0,0,0.193,0,0,0,0
1882,Jofra Curran 1882,BOWL,38,R,SPIN,1,0,1,0.44,0,0,0,0
1883,Adil Ahmed 1883,BOWL,35,R,SPIN,1,0,1,0.334,0,0,0,0
1884,Dom Anderson 1884,BOWL,22,R,PACE,0,1,0,0.458,0,0,0,0
1885,Rohit Rahul,BAT,20,L,,0,0,1,0.329,0,0,1,0
1886,Moeen Rashid 1886,BAT,35,L,,0,0,0,0.609,0,0,0,0
1887,Nathan Stoinis,BAT,38,R,,0,0,0,0.675,0,0,0,0
1888,Daryl Wagner,BAT,21,R,,0,0,0,0.114,0,0,0,1
1889,Dean Maharaj,AR,31,R,PACE,0,1,0,0.443,0,0,0,0
1890,Salman Ayub,BOWL,23,L,SPIN,1,0,0,0.172,0,0,0,0
1891,Niroshan Rajapaksa,BAT,33,R,,0,0,1,0.263,0,0,0,0
1892,Darren Carty,BOWL,26,R,SPIN,1,0,0,0.294,0,1,0,0
1893,Chris Crawley 1893,BOWL,20,R,SPIN,1,0,0,0.343,1,0,0,0
1894,Jack Woakes 1894,BAT,24,R,,0,0,0,0.397,0,0,0,0
1895,Jonny Buttler 1895,BAT,29,R,,0,0,0,0.447,0,0,0,0
1896,Moeen Carse 1896,BAT,34,R,,0,0,0,0.605,0,0,0,0
1897,Umesh Varma,BOWL,18,R,PACE,0,1,1,0.226,0,0,0,0
1898,Moeen Crawley 1898,BAT,38,R,,0,0,0,0.627,0,0,0,0
1899,Nathan Starc,BAT,31,L,,0,0,0,0.529,0,0,1,1
1900,Tom Santner,BAT,36,L,,0,0,0,0.382,0,0,0,0
1901,Rassie Williams,BOWL,37,R,SPIN,1,0,0,0.316,1,0,0,0
1902,Danish Iftikhar,BAT,21,R,,0,0,0,0.376,0,0,0,0
1903,Lahiru Rajitha,AR,19,R,SPIN,1,0,1,0.245,0,0,0,0
1904,Nicholas Hosein,BAT,34,L,,0,0,0,0.704,0,0,1,0
1905,James Bethell 1905,BOWL,21,R,SPIN,1,0,0,0.387,0,0,0,0
1906,Jamie Pope 1906,BOWL,21,R,PACE,0,1,0,0.31,0,0,0,0
1907,Sam Salt 1907,BOWL,27,L,PACE,0,1,0,0.563,1,1,0,0
1908,Sam Sibley 1908,BAT,37,R,,0,0,0,0.502,0,0,0,1
1909,Ishan Sundar,AR,34,R,PACE,0,1,0,0.677,1,1,0,0
1910,Jos Salt 1910,AR,28,R,SPIN,1,0,1,0.489,1,1,1,1
1911,Ryan Head,BAT,22,R,,0,0,0,0.353,0,0,1,0
1912,Ish Phillips,BAT,25,R,,0,0,0,0.407,0,0,1,1
1913,Kagiso du Plessis,AR,32,R,SPIN,1,0,0,0.58,1,1,0,0
1914,Danish Shafique,BOWL,21,L,PACE,0,1,1,0.231,0,0,0,0
1915,Kusal Dananjaya,BAT,29,R,,0,0,0,0.614,0,0,0,0
1916,Obed Russell,BAT,18,L,,0,0,0,0.246,0,0,0,0
1917,Ben Potts 1917,BOWL,24,L,SPIN,1,0,1,0.432,1,1,0,0
1918,Mark Ali 1918,BOWL,23,R,SPIN,1,0,0,0.268,0,0,0,0
1919,Jamie Woakes 1919,BOWL,32,L,PACE,0,1,1,0.542,0,0,0,0
1920,Dom Crawley 1920,WK,37,R,,0,0,0,0.48,0,0,0,0
1921,Hardik Gaikwad,BOWL,21,R,SPIN,1,0,0,0.27,1,0,0,0
1922,Brydon Crawley 1922,BAT,34,R,,0,0,1,0.42,0,0,1,1
1923,Mitchell Hazlewood,BOWL,31,R,SPIN,1,0,0,0.478,1,1,0,0
1924,Mitchell Blundell,BAT,38,L,,0,0,0,0.767,0,0,0,1
1925,Tabraiz Miller,BAT,37,R,,0,0,0,0.573,0,0,0,0
1926,Usman Khushdil,BAT,20,R,,0,0,1,0.31,0,0,1,1
1927,Sachith Fernando,BAT,33,R,,0,0,1,0.646,0,0,1,0
1928,Kavem McCoy,BOWL,30,R,PACE,0,1,0,0.515,1,1,0,0
1929,Zak Sibley 1929,BAT,20,R,,0,0,1,0.252,0,0,1,1
1930,Adil Anderson 1930,BOWL,23,R,PACE,0,1,0,0.441,0,0,0,0
1931,Jonny Bairstow 1931,BOWL,37,L,SPIN,1,0,0,0.499,0,0,0,0
1932,Craig Bethell 1932,BOWL,29,R,SPIN,1,0,0,0.503,1,0,0,0
1933,Prithvi Sundar,AR,25,L,PACE,0,1,0,0.478,0,0,0,0
1934,Chris Lawrence 1934,AR,24,R,SPIN,1,0,1,0.347,0,0,0,0
1935,Pat Philippe,BOWL,35,R,SPIN,1,0,0,0.49,1,1,0,0
1936,Mark Santner,BAT,23,R,,0,0,0,0.2,0,0,1,1
1937,David de Kock,BOWL,21,R,PACE,0,1,0,0.288,0,0,0,0
1938,Yasir Rauf,BOWL,30,L,PACE,0,1,1,0.542,1,0,0,0
1939,Chaturanga Liyanage,BAT,38,R,,0,0,1,0.852,0,0,1,0
1940,Kieron Narine,BAT,21,R,,0,0,0,0.221,0,0,1,0
1941,Jack Crawley 1941,BAT,23,L,,0,0,0,0.328,0,0,1,1
1942,Jos Sibley 1942,BOWL,27,R,PACE,0,1,0,0.459,1,1,0,0
1943,Jonny Potts 1943,BOWL,22,R,SPIN,1,0,0,0.163,0,0,0,0
1944,Mark Brook 1944,BAT,31,L,,0,0,1,0.386,0,0,1,0
1945,Virat Varma,AR,23,R,SPIN,1,0,0,0.262,0,0,0,0
1946,Dom Curran 1946,AR,20,L,PACE,0,1,0,0.451,0,0,0,0
1947,Sean Turner,BAT,23,R,,0,0,0,0.282,0,0,0,1
1948,Kane Henry,AR,37,L,PACE,0,1,0,0.726,0,0,0,0
1949,Quinton Nortje,BAT,37,R,,0,0,1,0.56,0,0,1,1
1950,Salman Shakeel,AR,28,R,SPIN,1,0,0,0.3,1,0,1,1
1951,Lahiru Chandimal,WK,26,R,,0,0,0,0.557,0,0,0,0
1952,Fabian Pooran,BAT,35,L,,0,0,0,0.681,0,0,0,0
1953,Moeen Broad 1953,AR,22,R,PACE,0,1,1,0.206,0,0,0,0
1954,Moeen Bethell 1954,WK,31,L,,0,0,1,0.495,0,0,1,0
1955,Adil Overton 1955,AR,32,R,SPIN,1,0,0,0.389,0,0,0,0
1956,Moeen Curran 1956,WK,32,R,,0,0,0,0.549,0,0,1,1
1957,Virat Iyer,BOWL,22,L,PACE,0,1,0,0.407,1,1,0,0
1958,Jack Wood 1958,BAT,33,R,,0,0,0,0.458,0,0,1,0
1959,Nathan Lyon,AR,30,R,PACE,0,1,0,0.746,1,1,0,0
1960,Mark Latham,BOWL,36,R,PACE,0,1,1,0.713,0,1,0,0
1961,David Rabada,BOWL,21,R,PACE,0,1,1,0.311,1,0,0,0
1962,Imam Zaman,BOWL,30,R,PACE,0,1,0,0.51,0,0,0,0
1963,Dinesh Udana,BOWL,35,R,SPIN,1,0,0,0.496,1,1,0,0
1964,Kavem Russell,BAT,23,R,,0,0,0,0.295,0,0,1,1
1965,Jos Buttler 1965,BOWL,33,R,SPIN,1,0,0,0.336,0,0,0,0
1966,Jack Crawley 1966,BAT,20,R,,0,0,0,0.135,0,0,0,0
1967,Jack Lawrence 1967,BOWL,33,R,PACE,0,1,0,0.625,1,1,0,0
1968,Rehan Roy 1968,AR,30,R,SPIN,1,0,1,0.393,0,0,0,0
1969,Mohammed Gaikwad,BOWL,22,R,SPIN,1,0,0,0.196,0,0,0,0
1970,Joe Wood 1970,BOWL,19,R,SPIN,1,0,1,0.298,1,1,0,0
1971,Sean Short,BAT,33,R,,0,0,0,0.379,0,0,0,0
1972,Doug Nicholls,WK,23,R,,0,0,0,0.287,0,0,0,0
1973,Marco Steyn,BOWL,28,R,PACE,0,1,0,0.617,0,0,0,0
1974,Salman Khurram,BAT,19,L,,0,0,1,0.377,0,0,0,0
1975,Sachith Vandersay,BAT,38,R,,0,0,0,0.714,0,0,1,1
1976,Sunil Russell,BAT,29,R,,0,0,0,0.356,0,0,1,1
1977,Craig Bairstow 1977,BOWL,37,R,SPIN,1,0,0,0.566,0,0,0,0
1978,Moeen Wood 1978,WK,21,R,,0,0,0,0.378,0,0,0,0
1979,Ollie Lawrence 1979,BOWL,22,L,PACE,0,1,0,0.291,1,1,0,0
1980,Liam Rashid 1980,BAT,30,L,,0,0,0,0.445,0,0,1,0
1981,Axar Kishan,AR,30,L,SPIN,1,0,0,0.274,0,0,0,0
1982,Liam Carse 1982,BAT,34,R,,0,0,1,0.425,0,0,1,1
1983,Andrew Hazlewood,AR,37,R,SPIN,1,0,0,0.558,0,0,0,0
1984,Mitchell Santner,BAT,35,R,,0,0,0,0.693,0,0,1,1
1985,Ryan Shamsi,BOWL,20,R,PACE,0,1,0,0.531,1,1,0,0
1986,Usman Shah,AR,24,R,SPIN,1,0,0,0.395,1,0,0,0
1987,Wanindu Vandersay,BAT,37,R,,0,0,1,0.667,0,0,1,0
1988,Rovman Hope,BOWL,29,R,SPIN,1,0,0,0.541,1,1,0,0
1989,Jamie Stokes 1989,WK,36,L,,0,0,0,0.637,0,0,0,0
1990,Ben Crawley 1990,BAT,29,R,,0,0,1,0.567,0,0,0,1
1991,Stuart Pope 1991,BAT,19,R,,0,0,0,0.186,0,0,0,0
1992,Jason Brook 1992,BOWL,27,L,SPIN,1,0,0,0.514,1,1,0,0
1993,Shubman Kohli,BAT,35,R,,0,0,0,0.585,0,0,1,1
1994,Jos Rashid 1994,BAT,31,R,,0,0,0,0.565,0,0,1,1
1995,Sean Lyon,BOWL,20,R,PACE,0,1,0,0.438,0,0,0,0
1996,Mark Ferguson,BOWL,22,R,SPIN,1,0,0,0.175,1,1,0,0
1997,Tabraiz du Plessis,BAT,35,R,,0,0,0,0.558,0,0,0,0
1998,Saim Khushdil,BAT,38,R,,0,0,0,0.811,0,0,1,1
1999,Bhanuka Theekshana,AR,33,R,SPIN,1,0,1,0.512,0,0,0,0
2000,Kemar Chase,BOWL,20,R,SPIN,1,0,0,0.38,1,1,0,0
