player_id,matches,player_name,country,domestic_team,batting_style,bowling_style,dominant_hand,primary_role,secondary_role,height_cm,weight_kg,debut_year,experience_years,matches_test,matches_odi,matches_t20,matches_fc,matches_listA,runs,balls_faced_est,runs_per_match,batting_average_est,strike_rate,dot_ball_pct,boundary_pct,boundary_runs_est,fours_est,sixes_est,balls_per_boundary_est,boundary_ball_pct_est,singles_doubles_runs_est,rotation_index,dismissals_est,not_outs_est,fifty_plus_rate_est,century_rate_est,pp_runs,middle_runs_est,death_runs,powerplay_run_share_pct,middle_run_share_pct,death_run_share_pct,pp_sr,middle_sr,death_sr,acceleration_index,phase_balance_index,powerplay_batting_index,middle_overs_batting_index,death_finishing_index,pressure_batting_index,anchor_index,power_hitter_index,red_ball_batting_fit,white_ball_batting_fit,batting_impact_score,batting_rating,wickets,overs_bowled_est,balls_bowled_est,runs_conceded_est,wkts_per_match,bowling_average_est,economy,bowling_strike_rate_est,dot_balls_bowled_est,pp_wkts,middle_wkts_est,death_wkts,pp_eco,middle_eco,death_eco,pp_over_share_pct,middle_over_share_pct,death_over_share_pct,powerplay_bowling_index,middle_overs_bowling_index,death_bowling_index,economy_control_index,wicket_impact_index,new_ball_threat_index,closing_bowler_index,red_ball_bowling_fit,white_ball_bowling_fit,bowling_impact_score,bowling_rating,catches_est,runouts_est,stumpings_est,fielding_rating,availability_score,durability_index,workload_index,last10_bat_avg_est,last10_bowl_avg_est,recent_runs_est,recent_wkts_est,batting_form_index,bowling_form_index,consistency_index,allrounder_index,clutch_index,versatility_index,match_impact_score,county_red_ball_fit,county_white_ball_fit,format_specialism,upside_score,risk_score,market_value_index,salary_band_est,scouting_grade_num,scouting_grade,analyst_recommendation
463,100,Wanindu Embuldeniya,Sri Lanka,Nottinghamshire,LHB,Right-arm off-spin,Left,Utility,Flexible,188,69,2006,20,13,20,36,16,15,863,689.8,8.63,9.59,125.1,35.3,16.6,143.3,25,7,21.56,4.64,721,104.52,90.0,10.0,0.0,2.88,366,311,186,42.41,36.04,21.55,117.6,124.9,128.7,58.51,77.11,80.7,97.59,79.74,74.85,99.34,81.7,86.51,96.21,66.96,79.16,20,116.7,700,1026.7,0.2,51.33,8.8,35.0,247,7,9,4,8.42,8.51,9.46,28.0,50.0,22.0,50.24,60.05,48.02,65.98,42.29,32.78,34.02,55.91,55.76,59.19,57.51,25,5,0,98.2,88,94.67,13.9,9.21,51.5,78,2,51.54,45.63,86.29,68.33,69.66,73.83,64.87,75.73,74.09,Balanced multi-format,93.26,7.2,73.81,Strong squad asset,68.88,B,Monitor
464,18,Dwayne Shepherd,West Indies,Hampshire,RHB,Medium pace,Right,Batter,Part-time bowler,173,74,2012,14,2,3,7,2,4,664,410.9,36.89,41.5,161.6,30.7,18.2,120.8,21,6,15.22,6.57,544,132.4,16.0,2.0,83.0,0.0,287,270,107,43.22,40.66,16.11,157.2,160.5,165.1,56.06,66.23,99.73,100.0,98.37,83.68,100.0,98.49,100.0,100.0,100.0,100.0,2,14.6,88,133.2,0.11,66.58,9.12,43.8,27,1,0,1,8.72,9.47,9.52,28.0,50.0,22.0,44.99,47.87,45.52,58.74,31.84,29.96,32.42,46.06,50.68,49.1,48.74,10,2,0,100.0,86,87.2,27.69,40.67,65.69,350,1,65.0,42.8,67.6,62.37,68.21,70.91,87.19,90.28,90.46,Balanced multi-format,81.52,17.1,86.43,Elite / overseas-standard,88.46,A+,Priority target
465,52,Stuart Overton,Bangladesh,Middlesex,LHB,Right-arm pace,Left,Bowler,Lower-order hitter,184,79,2011,15,7,9,16,9,11,45,31.6,0.87,0.92,142.2,36.7,14.8,6.7,2,0,15.82,6.32,37,116.92,49.0,3.0,0.0,0.28,18,15,12,40.0,33.33,26.67,135.0,131.5,150.5,61.89,86.0,87.41,100.0,93.0,81.81,88.53,85.24,63.31,100.0,53.97,67.81,79,335.1,2010,2740.8,1.52,34.69,8.18,25.45,738,22,41,16,8.36,8.26,8.96,28.0,50.0,22.0,53.68,66.1,55.03,75.5,100.0,36.14,41.6,81.26,62.88,100.0,86.03,13,3,0,90.6,84,82.47,39.27,0.92,33.65,9,14,49.3,47.32,77.06,64.92,72.59,79.82,81.33,80.0,65.79,Red-ball leaning,93.41,21.92,81.24,High-value starter,77.95,B+,Shortlist
466,107,Jamie Stokes,Afghanistan,Leicestershire,RHB,Left-arm pace,Right,Bowler,Lower-order hitter,169,84,2009,17,14,19,34,19,21,232,209.8,2.17,2.32,110.6,43.2,11.3,26.2,4,2,34.96,2.86,204,97.25,100.0,7.0,0.0,0.7,91,90,51,39.22,38.79,21.98,117.4,103.6,117.7,50.23,77.97,77.92,85.81,73.02,66.81,81.98,66.09,62.15,84.1,46.18,59.65,160,679.2,4075,4245.2,1.5,26.53,6.25,25.47,1761,62,66,32,5.58,6.5,6.83,28.0,50.0,22.0,80.76,85.35,77.06,100.0,100.0,62.42,56.94,95.6,87.16,100.0,95.69,26,6,0,92.76,84,86.13,40.05,2.37,25.29,23,14,45.81,54.63,83.85,65.67,74.15,82.19,88.53,92.08,83.26,Red-ball leaning,80.77,17.89,85.54,Elite / overseas-standard,88.18,A+,Priority target
467,7,Ollie Overton,Ireland,Lancashire,LHB,Right-arm leg-spin,Left,Bowler,Lower-order hitter,180,68,2015,11,0,1,2,1,3,17,13.2,2.43,2.43,128.9,54.4,11.0,1.9,0,0,0.0,0.0,17,128.9,7.0,0.0,0.0,0.0,6,8,3,35.29,47.06,17.65,130.7,114.6,145.3,61.2,69.29,80.29,100.0,86.86,76.23,100.0,75.06,69.69,98.03,53.18,68.52,11,46.6,279,345.5,1.57,31.41,7.42,25.4,152,5,3,3,6.68,7.62,8.9,28.0,50.0,22.0,79.49,85.71,64.38,96.76,100.0,53.59,49.35,94.58,81.11,100.0,93.92,4,0,0,100.0,82,77.47,41.8,2.53,29.42,27,16,50.69,53.66,59.7,69.22,68.54,82.52,82.44,84.12,77.34,Balanced multi-format,67.94,30.25,77.8,High-value starter,81.76,A,Shortlist
468,23,Tom Archer,Zimbabwe,Yorkshire,RHB,Medium pace,Right,Utility,Flexible,165,73,2015,11,2,4,8,3,6,189,159.2,8.22,9.45,118.7,38.2,12.4,23.4,3,2,31.84,3.14,165,103.63,20.0,3.0,0.0,2.83,50,87,52,26.46,46.03,27.51,110.0,102.9,126.6,62.73,75.94,71.12,88.86,79.74,74.17,99.91,71.76,85.88,90.98,64.37,76.4,7,36.4,219,326.8,0.3,46.69,8.97,31.23,84,2,4,1,9.24,9.46,9.59,28.0,50.0,22.0,45.52,55.4,48.18,65.34,50.6,25.54,34.16,57.2,54.38,64.27,60.03,8,2,0,91.74,86,87.53,16.43,8.32,42.95,70,3,42.02,39.02,68.65,68.22,64.99,72.38,62.56,70.67,70.38,Balanced multi-format,85.73,16.58,69.92,Strong squad asset,65.75,B,Monitor
469,97,Tilak Iyer,India,Essex,LHB,Right-arm off-spin,Left,Utility,Flexible,176,78,2013,13,12,19,34,15,17,1222,886.1,12.6,13.89,137.9,29.9,16.7,204.1,29,15,20.14,4.97,1016,114.65,88.0,9.0,0.0,4.17,549,422,251,44.93,34.53,20.54,134.6,132.5,150.3,62.04,75.08,90.31,100.0,91.33,82.12,100.0,89.65,95.72,100.0,81.08,89.47,15,95.6,573,889.7,0.15,59.32,9.31,38.23,171,5,6,4,9.09,9.47,9.81,28.0,50.0,22.0,41.53,47.4,42.45,55.6,37.58,26.6,30.13,46.83,47.48,50.24,48.7,24,5,0,93.09,82,88.47,15.05,12.5,60.5,113,2,47.21,31.78,82.26,69.08,70.26,71.99,59.12,74.57,72.7,Balanced multi-format,68.45,23.4,64.17,Development / squad,64.93,C+,Monitor
470,24,Joe Potts,England,Gloucestershire,RHB,Right-arm pace,Right,Bowler,Lower-order hitter,187,83,2017,9,3,4,7,4,6,6,4.8,0.25,0.26,125.8,41.7,11.1,0.7,0,0,0.0,0.0,6,125.8,23.0,1.0,0.0,0.08,2,2,2,33.33,33.33,33.33,130.6,129.3,135.2,53.53,98.67,82.1,100.0,86.02,75.84,99.37,71.74,70.04,95.66,47.21,65.03,34,144.8,869,993.3,1.42,29.22,6.86,25.55,362,9,16,9,6.8,7.15,7.93,28.0,50.0,22.0,68.87,79.0,67.02,96.98,100.0,49.8,50.66,92.64,79.47,100.0,93.03,7,2,0,93.8,82,78.6,36.4,0.24,29.31,2,13,39.77,61.16,78.24,67.03,73.79,88.73,86.0,88.32,77.76,Red-ball leaning,89.65,23.25,85.26,Elite / overseas-standard,84.82,A,Priority target
471,85,Marcus Lyon,Australia,Durham,LHB,Left-arm pace,Left,Bowler,Lower-order hitter,172,67,2015,11,11,15,27,15,17,138,123.4,1.62,1.72,111.8,30.0,6.7,9.2,1,1,61.72,1.62,128,103.7,80.0,5.0,0.0,0.52,48,62,28,34.78,44.93,20.29,105.9,106.5,131.0,69.25,74.58,73.83,90.41,79.14,76.99,86.06,60.61,62.09,85.01,47.21,60.38,128,543.2,3259,3742.4,1.51,29.24,6.89,25.46,978,42,53,33,6.48,6.95,6.86,28.0,50.0,22.0,65.12,69.89,71.48,89.54,100.0,53.63,53.92,87.31,77.11,100.0,91.11,21,4,0,88.45,78,78.67,39.79,1.62,28.85,16,15,35.71,59.61,77.27,63.74,75.4,77.85,85.1,84.3,76.6,Balanced multi-format,69.45,35.56,79.49,High-value starter,83.24,A,Priority target
472,108,Mark Boult,New Zealand,Warwickshire,RHB,Right-arm leg-spin,Right,Bowler,Lower-order hitter,183,72,2015,11,15,19,34,19,21,469,347.9,4.34,4.64,134.8,35.7,14.4,67.5,12,3,23.19,4.31,403,115.83,101.0,7.0,0.0,1.39,152,183,134,32.41,39.02,28.57,137.9,142.2,140.4,51.92,89.96,86.26,100.0,87.95,77.2,96.58,80.88,75.77,100.0,59.48,73.68,147,627.6,3766,5541.7,1.36,37.7,8.83,25.62,1344,51,69,27,8.49,8.5,10.19,28.0,50.0,22.0,52.33,62.69,43.1,65.8,100.0,35.37,32.67,76.84,54.49,100.0,82.83,26,6,0,98.09,84,86.2,38.09,4.46,36.57,46,14,48.53,59.56,91.03,66.26,70.43,80.12,80.96,81.09,59.27,Red-ball leaning,86.21,15.35,77.93,High-value starter,76.65,B+,Shortlist
473,62,Anrich Elgar,South Africa,Somerset,LHB,Left-arm orthodox,Left,Utility,Flexible,168,77,2018,8,8,12,22,9,11,629,530.8,10.15,11.23,118.5,31.7,12.0,75.5,11,5,33.18,3.01,555,104.56,56.0,6.0,0.0,3.37,255,172,202,40.54,27.34,32.11,124.8,111.4,124.1,49.46,84.92,84.01,88.68,79.69,71.77,100.0,70.0,91.16,90.37,68.31,79.54,14,78.7,472,739.3,0.23,52.81,9.39,33.74,150,4,5,5,8.84,9.31,9.54,28.0,50.0,22.0,44.69,50.37,45.97,55.56,44.6,28.96,32.99,50.17,49.49,55.88,52.85,17,3,0,87.1,88,92.13,16.18,11.01,50.34,112,2,51.25,43.57,80.24,66.19,66.15,72.91,60.28,73.54,68.79,Balanced multi-format,74.05,10.46,65.43,Strong squad asset,64.64,C+,Monitor
474,60,Shadab Shakeel,Pakistan,Kent,RHB,Medium pace,Right,Utility,Flexible,179,82,2019,7,7,12,21,9,11,1284,867.6,21.4,23.78,148.0,29.6,16.2,208.0,30,15,19.28,5.19,1074,123.79,54.0,6.0,47.56,7.13,510,560,214,39.72,43.61,16.67,153.3,142.3,162.0,56.67,67.33,96.97,100.0,96.53,83.17,100.0,92.84,100.0,100.0,100.0,100.0,19,98.0,588,809.5,0.32,42.6,8.26,30.95,174,7,8,4,8.07,8.47,9.4,28.0,50.0,22.0,49.9,55.41,46.19,70.12,51.44,36.3,33.0,59.17,56.69,67.06,62.5,16,4,0,93.6,88,92.0,24.26,23.78,39.91,182,4,67.0,34.37,72.91,81.25,69.51,75.01,65.81,77.58,75.69,Balanced multi-format,88.58,13.08,73.48,Strong squad asset,70.14,B,Monitor
475,54,Asitha Karunaratne,Sri Lanka,Sussex,LHB,Right-arm off-spin,Left,Utility,Flexible,190,66,2021,5,7,10,19,8,10,867,674.7,16.06,17.69,128.5,33.8,18.0,156.1,23,11,19.84,5.04,709,105.08,49.0,5.0,0.0,5.31,326,269,272,37.6,31.03,31.37,127.6,115.5,134.0,54.91,90.8,83.82,91.78,85.81,76.04,100.0,86.91,100.0,100.0,85.8,92.9,21,103.8,623,896.8,0.39,42.71,8.64,29.66,211,9,7,5,8.64,8.88,9.9,28.0,50.0,22.0,48.16,55.9,43.76,67.32,56.02,31.57,31.56,59.94,54.28,69.24,63.18,15,3,0,96.33,92,95.6,24.03,18.05,39.29,145,4,63.6,36.25,80.91,78.04,67.57,80.54,66.94,80.25,74.27,Balanced multi-format,78.18,8.66,71.22,Strong squad asset,71.07,B,Monitor
476,47,Shai Chase,West Indies,Surrey,RHB,Left-arm orthodox,Right,Utility,Flexible,175,71,2008,18,6,9,16,7,9,624,466.4,13.28,14.86,133.8,30.7,15.1,94.2,13,7,23.32,4.29,530,113.64,42.0,5.0,0.0,4.46,165,259,200,26.44,41.51,32.05,139.3,125.4,145.8,54.98,84.99,85.8,100.0,92.07,80.57,100.0,84.55,97.33,100.0,81.48,90.07,16,81.2,487,865.9,0.34,54.12,10.66,30.46,150,5,8,3,10.43,11.17,11.02,28.0,50.0,22.0,31.62,34.95,32.08,37.18,53.01,14.98,23.1,42.05,34.01,51.59,44.81,13,3,4,90.19,86,89.13,20.29,15.45,55.2,126,3,65.54,28.64,75.96,67.44,64.87,71.06,54.5,71.57,66.36,Balanced multi-format,93.19,13.31,66.54,Strong squad asset,60.28,C+,Monitor
477,48,Moeen Carse,Bangladesh,Nottinghamshire,LHB,Right-arm leg-spin,Left,Bowler,Lower-order hitter,186,76,2009,17,6,8,15,8,11,0,0.0,0.0,0.0,111.6,42.2,13.7,0.0,0,0,0.0,0.0,0,0.0,45.0,3.0,0.0,0.0,0,0,0,0.0,0.0,0.0,106.4,97.2,138.3,74.46,0.0,59.44,48.6,78.12,69.73,0.0,78.54,0.0,89.97,41.85,43.41,76,321.6,1930,2360.5,1.58,31.06,7.34,25.39,814,30,20,26,7.41,7.18,7.75,28.0,50.0,22.0,65.79,78.21,70.03,90.56,100.0,46.31,54.44,90.16,77.18,100.0,91.84,13,2,0,90.9,82,80.2,40.2,0.0,31.16,0,16,22.88,56.51,41.96,55.62,62.88,51.46,77.11,75.7,72.89,Balanced multi-format,72.39,35.23,75.09,High-value starter,75.99,B+,Shortlist
478,68,Liam Stokes,Afghanistan,Hampshire,RHB,Right-arm off-spin,Right,Utility,Flexible,171,81,2009,17,8,13,24,10,13,0,0.0,0.0,0.0,103.5,30.5,10.0,0.0,0,0,0.0,0.0,0,0.0,62.0,6.0,0.0,0.0,0,0,0,0.0,0.0,0.0,116.4,86.7,103.7,40.26,0.0,66.28,43.35,58.54,53.33,0.0,58.3,0.0,74.2,36.54,36.82,61,268.9,1614,2213.3,0.9,36.28,8.23,26.45,492,25,19,17,8.16,8.31,8.78,28.0,50.0,22.0,51.23,58.09,53.46,71.08,81.25,37.5,39.92,70.74,59.95,97.12,81.23,18,4,0,90.16,88,92.53,23.73,0.0,35.8,0,10,22.25,52.68,49.32,59.03,52.37,40.98,69.23,39.56,62.66,White-ball leaning,87.86,21.1,72.57,Strong squad asset,61.98,C+,Monitor
479,107,Tom Pope,Ireland,Middlesex,LHB,Left-arm orthodox,Left,Bowler,Lower-order hitter,182,65,2008,18,14,19,34,19,21,100,70.1,0.93,1.0,142.7,27.8,13.1,13.1,2,1,23.36,4.28,86,122.72,100.0,7.0,0.0,0.3,45,29,26,45.0,29.0,26.0,142.2,128.5,163.0,65.95,76.0,94.18,100.0,99.42,87.05,93.17,85.89,64.18,100.0,55.31,68.7,184,775.2,4651,5209.6,1.72,28.31,6.72,25.28,1293,67,87,30,6.05,6.67,7.6,27.6,50.4,22.0,68.04,70.91,63.07,90.6,100.0,58.56,46.95,87.98,75.32,100.0,90.83,26,5,0,94.96,84,86.13,44.13,0.92,27.46,10,20,40.29,59.45,80.12,67.76,78.13,81.29,86.04,85.62,76.16,Red-ball leaning,78.02,19.2,82.06,High-value starter,83.98,A,Priority target
480,117,Ben Potts,Zimbabwe,Leicestershire,RHB,Right-arm pace,Right,Bowler,Lower-order hitter,167,70,2009,17,16,21,37,21,22,144,152.2,1.23,1.32,94.6,36.7,10.8,15.6,2,1,50.74,1.97,130,85.4,109.0,8.0,0.0,0.4,40,80,24,27.78,55.56,16.67,99.5,89.2,98.7,49.39,56.89,67.16,79.84,60.9,61.22,70.7,58.32,49.9,71.92,38.83,49.87,147,630.9,3785,4839.0,1.26,32.92,7.67,25.75,1389,46,73,28,7.32,8.24,7.82,28.0,50.0,22.0,61.82,65.61,64.81,82.64,96.86,45.27,47.76,82.51,71.19,100.0,88.42,28,7,0,94.52,84,86.8,33.65,1.24,31.38,10,11,33.43,60.63,79.32,57.15,66.82,66.83,81.66,81.55,69.88,Red-ball leaning,91.86,19.18,81.85,High-value starter,79.28,A,Shortlist
481,104,Rohit Pant,India,Lancashire,LHB,Left-arm pace,Left,Bowler,Lower-order hitter,178,75,2010,16,14,18,33,18,21,102,96.7,0.98,1.05,105.5,36.5,10.2,10.4,1,1,48.34,2.07,92,95.16,97.0,7.0,0.0,0.32,45,40,17,44.12,39.22,16.67,101.4,94.4,124.2,67.48,67.33,73.77,80.79,74.84,72.19,78.02,65.93,53.92,82.9,43.15,55.78,148,630.1,3781,5381.3,1.42,36.36,8.54,25.55,1380,65,46,37,8.08,8.67,9.09,28.0,50.0,22.0,57.01,61.26,54.11,70.34,100.0,40.28,41.43,78.0,61.33,100.0,84.83,25,5,0,93.05,84,85.93,37.28,1.01,34.06,9,14,37.68,60.66,77.92,58.31,68.2,69.37,79.64,77.97,63.39,Red-ball leaning,79.58,20.06,76.37,High-value starter,76.05,B+,Shortlist
482,18,Sam Woakes,England,Yorkshire,RHB,Left-arm orthodox,Right,Utility,Flexible,189,80,2016,10,2,3,6,2,5,358,232.3,19.89,21.06,154.1,25.0,27.2,97.4,12,8,11.62,8.61,262,112.78,17.0,1.0,0.0,0.0,98,192,68,27.37,53.63,18.99,155.1,144.6,167.6,59.59,60.74,94.38,100.0,100.0,86.15,100.0,100.0,100.0,100.0,100.0,100.0,6,30.6,184,250.9,0.33,41.82,8.2,30.6,46,2,3,1,8.16,8.34,8.66,28.0,50.0,22.0,46.39,52.45,50.7,68.2,52.55,35.45,36.04,58.0,56.62,67.37,62.34,7,2,0,100.0,86,87.2,23.11,20.64,38.47,189,3,62.0,48.29,62.2,81.17,69.53,73.11,64.11,73.96,75.67,Balanced multi-format,68.44,18.99,67.51,Strong squad asset,68.4,B,Monitor
483,40,Tim Turner,Australia,Essex,LHB,Right-arm off-spin,Left,Bowler,Lower-order hitter,174,64,2015,11,5,7,12,7,9,0,0.0,0.0,0.0,118.2,41.9,8.0,0.0,0,0,0.0,0.0,0,0.0,38.0,2.0,0.0,0.0,0,0,0,0.0,0.0,0.0,119.5,115.1,131.0,58.82,0.0,65.4,57.55,73.25,65.01,0.0,63.45,0.0,86.04,42.55,42.79,50,214.7,1288,1575.7,1.25,31.51,7.34,25.76,540,13,24,13,7.2,7.32,7.42,28.0,50.0,22.0,65.49,77.55,71.35,90.38,96.58,45.8,53.19,88.7,77.5,100.0,91.55,11,2,0,86.6,82,79.67,32.2,0.0,32.14,0,14,35.53,50.35,44.78,55.17,61.86,50.45,77.11,75.52,72.8,Balanced multi-format,78.96,34.48,76.71,High-value starter,75.93,B+,Shortlist
484,92,Trent Kuggeleijn,New Zealand,Gloucestershire,RHB,Right-arm off-spin,Right,Utility,Flexible,185,69,2014,12,11,18,33,14,16,1201,926.7,13.05,14.47,129.6,33.0,19.3,231.8,31,18,18.91,5.29,969,104.56,83.0,9.0,0.0,4.34,438,353,410,36.47,29.39,34.14,122.0,112.8,136.4,61.04,90.78,81.06,89.89,88.16,78.46,100.0,90.59,100.0,100.0,79.41,89.7,3,45.7,274,402.5,0.03,134.15,8.8,91.47,91,1,1,1,8.55,8.72,8.93,28.0,50.0,22.0,47.47,55.98,51.56,64.6,14.42,31.14,36.2,44.45,55.75,44.22,47.16,23,6,0,100.0,82,88.13,13.06,14.76,134.6,137,0,59.34,24.94,85.27,68.43,72.09,77.74,59.11,76.14,76.14,Balanced multi-format,69.05,22.49,65.0,Strong squad asset,65.92,B,Monitor
485,67,Temba Amla,South Africa,Durham,LHB,Left-arm orthodox,Left,Utility,Flexible,170,74,2016,10,8,13,24,10,12,1188,873.5,17.73,19.48,136.0,33.7,19.5,231.7,37,14,17.13,5.84,956,109.44,61.0,6.0,0.0,5.84,494,474,220,41.58,39.9,18.52,128.3,130.6,142.0,60.51,71.04,85.55,100.0,86.58,79.03,100.0,93.02,100.0,100.0,92.26,96.13,15,84.6,507,789.0,0.22,52.6,9.33,33.83,171,7,5,3,9.38,8.82,9.99,28.0,50.0,22.0,41.81,56.07,42.57,57.6,44.43,24.42,30.25,52.53,48.39,55.48,52.97,18,3,0,87.24,88,92.47,20.61,20.25,51.9,195,2,68.87,33.13,77.58,74.55,67.73,72.94,60.35,76.66,72.26,Balanced multi-format,85.52,11.24,69.02,Strong squad asset,65.99,B,Monitor
486,43,Fakhar Butt,Pakistan,Warwickshire,RHB,Left-arm pace,Right,Bowler,Lower-order hitter,181,79,2018,8,6,7,13,7,10,72,62.4,1.67,1.8,115.3,37.0,7.4,5.3,1,0,62.45,1.6,68,108.89,40.0,3.0,0.0,0.54,27,26,19,37.5,36.11,26.39,112.1,115.3,117.5,54.14,86.78,76.17,93.9,73.65,70.21,90.36,57.4,66.43,83.35,46.86,60.88,55,235.8,1415,1935.6,1.28,35.19,8.21,25.72,523,15,23,17,7.25,7.77,8.86,28.0,50.0,22.0,62.29,69.28,56.68,75.26,97.82,45.54,43.63,81.36,65.51,100.0,86.72,11,3,0,90.1,82,79.87,34.35,1.58,34.14,14,12,30.98,52.2,77.86,61.8,68.06,77.71,80.73,80.31,66.28,Red-ball leaning,73.57,22.81,76.05,High-value starter,77.75,B+,Shortlist
487,40,Dasun Perera,Sri Lanka,Somerset,LHB,Right-arm leg-spin,Left,Bowler,Lower-order hitter,166,84,2019,7,5,7,12,7,9,48,44.3,1.2,1.26,108.4,26.3,8.2,3.9,1,0,44.28,2.26,44,99.37,38.0,2.0,0.0,0.38,19,12,17,39.58,25.0,35.42,113.1,109.0,116.5,52.61,82.0,79.49,85.59,75.93,71.21,81.77,58.82,59.82,82.16,44.19,57.59,55,234.7,1408,1936.0,1.38,35.2,8.25,25.6,370,19,22,14,7.74,8.31,8.51,28.0,50.0,22.0,52.71,55.39,54.7,68.28,100.0,42.14,41.79,75.52,59.63,100.0,83.79,11,2,0,83.4,82,79.67,36.31,1.14,33.56,11,14,33.67,54.08,74.76,58.69,67.15,72.93,78.27,75.29,61.89,Red-ball leaning,88.95,23.98,77.67,High-value starter,74.4,B+,Shortlist
488,18,Kieran Shepherd,West Indies,Kent,RHB,Left-arm orthodox,Right,Utility,Flexible,177,68,2022,4,2,3,6,2,5,73,49.2,4.06,4.29,148.4,41.2,14.4,10.5,1,1,24.6,4.07,63,128.07,17.0,1.0,0.0,0.0,29,33,11,39.73,45.21,15.07,135.5,146.1,155.0,64.95,64.14,86.64,100.0,91.93,81.43,100.0,86.04,70.25,100.0,63.02,74.07,1,10.6,64,100.1,0.06,100.06,9.44,63.6,26,0,1,0,8.96,9.46,10.08,28.0,50.0,22.0,49.04,57.62,44.82,60.56,21.09,27.36,31.37,45.86,52.17,44.99,47.01,7,2,0,100.0,90,91.2,6.27,3.95,93.73,39,1,43.24,35.35,66.29,60.54,66.66,66.18,54.81,60.53,73.26,White-ball leaning,83.26,15.76,65.61,Strong squad asset,59.65,C+,Development watchlist
489,43,Chris Curran,Bangladesh,Sussex,LHB,Left-arm orthodox,Left,Bowler,Lower-order hitter,188,73,2021,5,6,7,13,7,10,72,61.8,1.67,1.8,116.5,39.4,6.5,4.7,1,0,61.8,1.62,68,110.03,40.0,3.0,0.0,0.54,22,38,12,30.56,52.78,16.67,112.4,110.2,126.1,60.51,62.44,73.39,95.8,75.33,72.49,91.26,58.44,62.44,84.67,47.61,60.58,64,271.8,1631,2122.5,1.49,33.16,7.81,25.48,642,23,27,14,7.6,7.88,8.12,28.0,50.0,22.0,62.05,70.93,63.93,82.3,100.0,43.88,48.01,85.08,70.81,100.0,88.97,11,2,0,89.9,86,83.87,39.36,1.69,30.51,17,17,39.32,60.94,68.19,62.78,68.84,73.09,80.82,80.02,70.22,Red-ball leaning,89.64,24.39,80.91,High-value starter,78.54,A,Shortlist
490,53,Ben Archer,Afghanistan,Surrey,RHB,Right-arm off-spin,Right,Utility,Flexible,173,78,2008,18,6,10,19,8,10,92,74.7,1.74,1.92,123.2,34.4,8.8,8.1,2,0,37.34,2.68,84,112.49,48.0,5.0,0.0,0.58,40,33,19,43.48,35.87,20.65,129.0,112.8,119.9,43.02,75.3,86.39,93.49,73.46,67.68,92.48,61.32,63.9,87.23,48.5,62.03,46,203.4,1221,1830.9,0.87,39.8,9.0,26.53,420,17,14,15,8.89,9.33,10.18,28.0,50.0,22.0,47.44,53.38,42.84,62.64,79.94,30.56,32.82,65.92,51.91,90.57,74.74,15,4,0,93.16,88,91.53,24.44,1.84,40.6,18,8,40.62,54.61,75.81,68.39,62.26,69.42,71.78,68.18,67.38,Balanced multi-format,77.16,12.28,72.25,Strong squad asset,70.18,B,Monitor
491,52,Jonny Bairstow,Ireland,Nottinghamshire,LHB,Left-arm pace,Left,Bowler,Lower-order hitter,184,83,2009,17,7,9,16,9,11,1,1.2,0.02,0.02,85.6,51.6,11.1,0.1,0,0,0.0,0.0,1,85.6,49.0,3.0,0.0,0.01,0,1,0,0.0,100.0,0.0,76.2,79.0,93.8,63.5,0.0,43.97,85.9,53.26,59.98,68.52,57.25,31.71,65.77,33.44,41.09,65,279.1,1674,2595.3,1.25,39.93,9.3,25.76,864,21,23,21,9.0,9.33,9.85,28.0,50.0,22.0,57.38,69.57,54.4,68.76,96.58,30.23,42.12,78.74,60.89,100.0,84.91,13,3,0,90.6,84,82.47,32.22,0.02,40.06,0,12,32.6,62.7,47.66,51.0,55.23,45.84,71.9,69.42,59.19,Red-ball leaning,87.53,32.21,73.27,Strong squad asset,68.86,B,Monitor
492,68,Matt Pope,Zimbabwe,Hampshire,RHB,Right-arm leg-spin,Right,Bowler,Lower-order hitter,169,67,2009,17,9,12,21,12,14,76,71.8,1.12,1.19,105.9,34.4,14.3,10.9,1,1,35.88,2.79,66,91.97,64.0,4.0,0.0,0.36,22,35,19,28.95,46.05,25.0,111.4,111.5,124.0,59.66,75.89,73.38,90.25,77.84,73.32,75.71,74.89,55.88,86.78,43.8,57.56,91,388.9,2334,2975.3,1.34,32.7,7.65,25.64,803,35,29,27,6.89,7.53,8.75,28.0,50.0,22.0,64.61,68.43,56.51,81.54,100.0,50.11,43.53,84.07,68.55,100.0,88.15,17,4,0,87.6,84,83.53,35.37,1.19,32.26,10,14,42.16,47.98,77.72,60.86,69.38,75.23,81.89,82.16,68.8,Red-ball leaning,77.54,21.21,78.19,High-value starter,79.33,A,Shortlist
